what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565102561874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565102772558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565102803445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565102973585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1565102978300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565102995290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1565102997567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1565103049843
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1565103054545
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1565103061022
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1565103156954
